"statno","YYYYMMDD","year","month","day","Tg","Tn","Tx"
280,19290521,1929,5,21,13.2,6.7,19.3
280,19290522,1929,5,22,17.2,8.7,25.5
280,19290523,1929,5,23,18.4,11.3,23.9
280,19290524,1929,5,24,17.9,12.8,26.2
280,19290525,1929,5,25,17.3,12.6,23.5
280,19290526,1929,5,26,16.1,10.9,22.3
280,19290527,1929,5,27,18.7,13.8,24.6
280,19290528,1929,5,28,13.9,8.9,19.4
280,19290529,1929,5,29,10.9,8.6,13.8
280,19290530,1929,5,30,11.7,7.4,17.6
280,19290531,1929,5,31,9.3,6.4,11.5
280,19290601,1929,6,1,9.9,6.4,13.7
280,19290602,1929,6,2,11.7,5.6,13.8
280,19290603,1929,6,3,13.4,11.8,14.1
280,19290604,1929,6,4,10.1,5,13.3
280,19290605,1929,6,5,9.2,3.4,14.5
280,19290606,1929,6,6,11.9,5.6,16.8
280,19290607,1929,6,7,12.1,7.9,15.3
280,19290608,1929,6,8,12.5,5.6,18.3
280,19290609,1929,6,9,12.4,9.4,15.1
280,19290610,1929,6,10,12.4,9,17.7
280,19290611,1929,6,11,14,5.8,20.5
280,19290612,1929,6,12,17.6,9.5,23.8
280,19290613,1929,6,13,17.4,11,22.5
280,19290614,1929,6,14,15.3,10.3,20.9
280,19290615,1929,6,15,13.9,10.9,18.2
280,19290616,1929,6,16,14,11.3,17.4
280,19290617,1929,6,17,14.3,10.2,18.1
280,19290618,1929,6,18,13.9,7.3,19.4
280,19290619,1929,6,19,17.9,10.6,25.1
280,19290620,1929,6,20,17.2,10.8,25.3
280,19290621,1929,6,21,13,8.6,16.5
280,19290622,1929,6,22,12.3,9.3,15.5
280,19290623,1929,6,23,12.5,9.3,15.7
280,19290624,1929,6,24,10.2,8.2,13.3
280,19290625,1929,6,25,12.3,10.2,15.3
280,19290626,1929,6,26,11.3,10.1,12.7
280,19290627,1929,6,27,13,9.5,17.9
280,19290628,1929,6,28,12,7.4,16.6
280,19290629,1929,6,29,11.5,9.7,13.7
280,19290630,1929,6,30,12,9.2,16.4
280,19290701,1929,7,1,12,8.6,15.4
280,19290702,1929,7,2,13.4,10.9,15.9
280,19290703,1929,7,3,14.1,10.3,17.7
280,19290704,1929,7,4,13.6,9.3,20.1
280,19290705,1929,7,5,15.8,11,20.3
280,19290706,1929,7,6,13.1,9.9,17.7
280,19290707,1929,7,7,12.7,9.8,15.8
280,19290708,1929,7,8,11.8,9.3,14.3
280,19290709,1929,7,9,13.5,8.2,18.2
280,19290710,1929,7,10,17.4,11.3,22.6
280,19290711,1929,7,11,20.4,16.3,26.2
280,19290712,1929,7,12,19.9,12.9,28
280,19290713,1929,7,13,15.1,11.6,18.4
280,19290714,1929,7,14,15.6,9.6,21
280,19290715,1929,7,15,15.2,10.4,19.5
280,19290716,1929,7,16,17.3,11.6,23.6
280,19290717,1929,7,17,22.1,12.2,31.5
280,19290718,1929,7,18,20.4,15.6,26.8
280,19290719,1929,7,19,20.2,12.6,26.1
280,19290720,1929,7,20,23.1,15.3,31.2
280,19290721,1929,7,21,21.9,17.6,27.9
280,19290722,1929,7,22,21,16.7,25.3
280,19290723,1929,7,23,18.6,15,22.7
280,19290724,1929,7,24,17.2,12.9,22
280,19290725,1929,7,25,14.1,10.7,18.1
280,19290726,1929,7,26,14,9,19.1
280,19290727,1929,7,27,14,9.4,17.6
280,19290728,1929,7,28,14.7,11.9,17.6
280,19290729,1929,7,29,14.8,12,16.3
280,19290730,1929,7,30,16.4,14.2,19.7
280,19290731,1929,7,31,14.7,12.1,17
280,19290801,1929,8,1,14.1,11.9,17.3
280,19290802,1929,8,2,13.3,8.4,16
280,19290803,1929,8,3,14.5,6.3,20.3
280,19290804,1929,8,4,19.6,14.4,25.9
280,19290805,1929,8,5,14.9,10.6,18
280,19290806,1929,8,6,16.8,10.5,22.1
280,19290807,1929,8,7,18.6,15.9,22.2
280,19290808,1929,8,8,15.6,13.9,18.6
280,19290809,1929,8,9,15.4,10.9,20.5
280,19290810,1929,8,10,15.3,11.6,20.8
280,19290811,1929,8,11,16.3,10.9,20.7
280,19290812,1929,8,12,15.9,10.4,20
280,19290813,1929,8,13,15.8,9.8,20.7
280,19290814,1929,8,14,16.2,10.6,20
280,19290815,1929,8,15,15.4,8.5,21.6
280,19290816,1929,8,16,18.2,11.5,25.1
280,19290817,1929,8,17,17.3,13.7,21.4
280,19290818,1929,8,18,14.9,11.5,19.7
280,19290819,1929,8,19,13.1,9.5,16.8
280,19290820,1929,8,20,13.6,8.6,17.4
280,19290821,1929,8,21,16.1,11.9,21
280,19290822,1929,8,22,13.9,12,16.4
280,19290823,1929,8,23,15,10.9,17.9
280,19290824,1929,8,24,17.5,16,18.9
280,19290825,1929,8,25,14.8,11.1,19.2
280,19290826,1929,8,26,14.4,9.7,19.4
280,19290827,1929,8,27,18.2,9.9,26.7
280,19290828,1929,8,28,19.6,13.6,29
280,19290829,1929,8,29,16.8,12.7,21.6
280,19290830,1929,8,30,18,11.9,24.8
280,19290831,1929,8,31,21.8,15.1,29.2
280,19290901,1929,9,1,20,13.7,24.9
280,19290902,1929,9,2,16.5,12.3,22.1
280,19290903,1929,9,3,15.4,9.5,21.1
280,19290904,1929,9,4,20.5,14.4,28.4
280,19290905,1929,9,5,19.9,15,27.9
280,19290906,1929,9,6,15.5,12.4,19.1
280,19290907,1929,9,7,14.8,12.4,17.8
280,19290908,1929,9,8,18,13.9,24.4
280,19290909,1929,9,9,18.7,14.4,25.3
280,19290910,1929,9,10,14.9,13,17.3
280,19290911,1929,9,11,15.3,10.7,20.9
280,19290912,1929,9,12,17.5,8.4,26.6
280,19290913,1929,9,13,18.8,14.8,24.3
280,19290914,1929,9,14,15.2,12.1,18.1
280,19290915,1929,9,15,16.1,10,23.2
280,19290916,1929,9,16,16.6,12.5,21.1
280,19290917,1929,9,17,17.2,12.8,23
280,19290918,1929,9,18,18,11.8,27.1
280,19290919,1929,9,19,15.8,10.5,19.9
280,19290920,1929,9,20,13,10,15.6
280,19290921,1929,9,21,11.7,8.4,14
280,19290922,1929,9,22,12.4,10.6,16
280,19290923,1929,9,23,14.4,11.3,17.9
280,19290924,1929,9,24,13.4,10.3,18.2
280,19290925,1929,9,25,12.7,7.5,19.7
280,19290926,1929,9,26,13.4,6.9,21.9
280,19290927,1929,9,27,13.4,7.3,22.1
280,19290928,1929,9,28,14,7.7,23.5
280,19290929,1929,9,29,14.3,8.5,19.7
280,19290930,1929,9,30,14.3,12.4,18.6
280,19291001,1929,10,1,13,8.5,15.5
280,19291002,1929,10,2,12.2,8.6,15.7
280,19291003,1929,10,3,12,10.7,12.7
280,19291004,1929,10,4,12,9.1,15.2
280,19291005,1929,10,5,10.5,8.6,13.4
280,19291006,1929,10,6,11.9,8.7,17.5
280,19291007,1929,10,7,11,7.3,15.6
280,19291008,1929,10,8,10.4,5.9,13.4
280,19291009,1929,10,9,10,8.6,12
280,19291010,1929,10,10,10.9,8.5,13
280,19291011,1929,10,11,12.5,10.4,15.5
280,19291012,1929,10,12,11.9,9.6,14.6
280,19291013,1929,10,13,12.1,8.4,15.5
280,19291014,1929,10,14,12,8.1,15.3
280,19291015,1929,10,15,12.6,9.4,15.8
280,19291016,1929,10,16,12.7,8.4,17
280,19291017,1929,10,17,13,11.2,15.3
280,19291018,1929,10,18,10.7,8.1,12.1
280,19291019,1929,10,19,9,5.5,13.8
280,19291020,1929,10,20,7.3,3.3,12.6
280,19291021,1929,10,21,7.2,3.3,13
280,19291022,1929,10,22,7.6,3.8,12.7
280,19291023,1929,10,23,10,7.9,13.4
280,19291024,1929,10,24,11.7,9.6,14.2
280,19291025,1929,10,25,9,4.5,11.3
280,19291026,1929,10,26,6.3,4,10.9
280,19291027,1929,10,27,6.4,2.8,8.5
280,19291028,1929,10,28,6.3,4,10
280,19291029,1929,10,29,8.5,5.8,11
280,19291030,1929,10,30,9,7.5,11.1
280,19291031,1929,10,31,7.5,5.1,9.5
280,19291101,1929,11,1,5.4,4,7
280,19291102,1929,11,2,4.6,1.4,8.4
280,19291103,1929,11,3,5.7,1.4,10.7
280,19291104,1929,11,4,6.1,3,11.4
280,19291105,1929,11,5,7,2.7,11.4
280,19291106,1929,11,6,2.7,0.1,4.8
280,19291107,1929,11,7,5.6,2.1,11.1
280,19291108,1929,11,8,6,2.1,9
280,19291109,1929,11,9,6.6,3.5,10.3
280,19291110,1929,11,10,5.3,2.3,8.5
280,19291111,1929,11,11,5.9,2.6,9.3
280,19291112,1929,11,12,6.9,3.3,10.9
280,19291113,1929,11,13,3.6,1.6,6.6
280,19291114,1929,11,14,3.7,2.6,4.8
280,19291115,1929,11,15,4.3,1.1,8.2
280,19291116,1929,11,16,1.2,-1.1,3.2
280,19291117,1929,11,17,3.9,2.3,5.3
280,19291118,1929,11,18,4.4,0.2,8
280,19291119,1929,11,19,3.6,-0.3,6
280,19291120,1929,11,20,6.1,2.6,11.7
280,19291121,1929,11,21,4.3,1.5,7.4
280,19291122,1929,11,22,5.9,2.2,11.6
280,19291123,1929,11,23,8.9,4.6,12.8
280,19291124,1929,11,24,8.4,5.4,10.7
280,19291125,1929,11,25,8.3,5.2,11.3
280,19291126,1929,11,26,9.1,7.7,11.3
280,19291127,1929,11,27,6.2,2.9,9.2
280,19291128,1929,11,28,5.5,1.6,10
280,19291129,1929,11,29,10.3,9.6,10.8
280,19291130,1929,11,30,10.2,9.1,12
280,19291201,1929,12,1,9,7.7,10.4
280,19291202,1929,12,2,7.8,6.4,9.2
280,19291203,1929,12,3,7,5.5,9.5
280,19291204,1929,12,4,9.3,5.9,11.7
280,19291205,1929,12,5,9.1,6.7,11.2
280,19291206,1929,12,6,7.4,5.3,9.6
280,19291207,1929,12,7,7.8,6.1,9.1
280,19291208,1929,12,8,6.6,4.4,8.4
280,19291209,1929,12,9,6.6,4.6,9.3
280,19291210,1929,12,10,5,2.7,6.9
280,19291211,1929,12,11,7.5,2.7,10.2
280,19291212,1929,12,12,8.3,6.6,9.5
280,19291213,1929,12,13,8,6.6,9.4
280,19291214,1929,12,14,10.7,8.9,11.8
280,19291215,1929,12,15,6.9,4.4,9.2
280,19291216,1929,12,16,4.6,2.6,7.3
280,19291217,1929,12,17,4.2,0.8,6.3
280,19291218,1929,12,18,0.8,-1,4.9
280,19291219,1929,12,19,-3.5,-5.6,-1
280,19291220,1929,12,20,-5,-6.5,-2.7
280,19291221,1929,12,21,-3.4,-5.6,-0.9
280,19291222,1929,12,22,-1.9,-3.5,0.3
280,19291223,1929,12,23,0.8,-2,3.7
280,19291224,1929,12,24,-4.3,-5.9,-2
280,19291225,1929,12,25,2,-5.9,7
280,19291226,1929,12,26,4.7,1.7,6.7
280,19291227,1929,12,27,3,0.4,5.2
280,19291228,1929,12,28,2.6,0.8,4.6
280,19291229,1929,12,29,7.6,3.2,10.7
280,19291230,1929,12,30,6.2,4.3,7.5
280,19291231,1929,12,31,4.6,2.6,6.9
280,19300101,1930,1,1,3.2,1.2,5.6
280,19300102,1930,1,2,7,5,8.7
280,19300103,1930,1,3,7.1,3.6,9.4
280,19300104,1930,1,4,7.6,5.6,8.9
280,19300105,1930,1,5,7.8,5.1,11.2
280,19300106,1930,1,6,4.9,2.7,7.6
280,19300107,1930,1,7,4.2,1.5,6.6
280,19300108,1930,1,8,3,0.2,5
280,19300109,1930,1,9,4.4,1.6,6.6
280,19300110,1930,1,10,3.5,1.4,5.5
280,19300111,1930,1,11,4,2.2,5.5
280,19300112,1930,1,12,2.6,0.9,5.1
280,19300113,1930,1,13,6,3.3,7.5
280,19300114,1930,1,14,9.9,5.1,12
280,19300115,1930,1,15,8.6,5.4,10.8
280,19300116,1930,1,16,4.9,1.6,8.9
280,19300117,1930,1,17,1.9,0.1,5.5
280,19300118,1930,1,18,3.4,0.7,7.1
280,19300119,1930,1,19,6.5,2.4,10.8
280,19300120,1930,1,20,6.2,4.8,8
280,19300121,1930,1,21,0.6,-1.8,4.9
280,19300122,1930,1,22,3.3,0.7,6.3
280,19300123,1930,1,23,3,0.5,6.7
280,19300124,1930,1,24,3.3,0.3,7.4
280,19300125,1930,1,25,5.1,2,9.2
280,19300126,1930,1,26,3.5,0.5,5.8
280,19300127,1930,1,27,0.9,-1.1,4.1
280,19300128,1930,1,28,0.3,-1.1,2
280,19300129,1930,1,29,0.7,-0.5,2.3
280,19300130,1930,1,30,0.5,-0.8,2.4
280,19300131,1930,1,31,1.9,0.7,2.8
280,19300201,1930,2,1,1,0.2,2.4
280,19300202,1930,2,2,0.3,-0.4,0.9
280,19300203,1930,2,3,2,0.3,4.6
280,19300204,1930,2,4,1.3,0.4,2
280,19300205,1930,2,5,2.1,1.3,3.2
280,19300206,1930,2,6,0.5,-0.6,1.5
280,19300207,1930,2,7,0,-0.6,0.6
280,19300208,1930,2,8,-1.1,-3.2,1.8
280,19300209,1930,2,9,0.1,-4.1,4.5
280,19300210,1930,2,10,2.4,0.8,4.7
280,19300211,1930,2,11,2.9,-0.5,6.2
280,19300212,1930,2,12,1.9,-1.6,6.5
280,19300213,1930,2,13,-0.7,-3.3,2
280,19300214,1930,2,14,-1.4,-2,-0.4
280,19300215,1930,2,15,2.4,-0.4,4.5
280,19300216,1930,2,16,1.1,-1.7,4.6
280,19300217,1930,2,17,0.6,-0.8,3.2
280,19300218,1930,2,18,0.5,-1.2,2.5
280,19300219,1930,2,19,0.1,-2.6,3.8
280,19300220,1930,2,20,1,-2.4,6.2
280,19300221,1930,2,21,1.4,-0.9,5
280,19300222,1930,2,22,0.5,-1.7,4.8
280,19300223,1930,2,23,0,-1.7,1.5
280,19300224,1930,2,24,0.8,-2,4.7
280,19300225,1930,2,25,1,-3.4,7.4
280,19300226,1930,2,26,4.2,-0.4,11.8
280,19300227,1930,2,27,3.1,-0.2,9.2
280,19300228,1930,2,28,-0.1,-1.5,1.4
280,19300301,1930,3,1,-1.5,-3,-0.1
280,19300302,1930,3,2,-1.9,-4.6,1.8
280,19300303,1930,3,3,-1.2,-3.4,0.6
280,19300304,1930,3,4,4.3,-2.6,11.9
280,19300305,1930,3,5,5.2,3.4,7.5
280,19300306,1930,3,6,4.6,1.4,10.6
280,19300307,1930,3,7,3.7,0.7,9
280,19300308,1930,3,8,4.2,-0.3,10.3
280,19300309,1930,3,9,5.1,2.4,9.7
280,19300310,1930,3,10,4.2,0.9,7.5
280,19300311,1930,3,11,1.9,-0.8,5.7
280,19300312,1930,3,12,0.8,-5.6,7.2
280,19300313,1930,3,13,1.6,-1.1,5.1
280,19300314,1930,3,14,0.8,-2.5,5.1
280,19300315,1930,3,15,2.1,-1.6,6.3
280,19300316,1930,3,16,3.1,0.7,5.1
280,19300317,1930,3,17,4.3,2.8,6.8
280,19300318,1930,3,18,3.6,1.6,6.9
280,19300319,1930,3,19,4.2,1.2,7.4
280,19300320,1930,3,20,2.4,0.2,5.2
280,19300321,1930,3,21,4.8,1.4,9.1
280,19300322,1930,3,22,3.7,0.6,8.3
280,19300323,1930,3,23,3.7,-1,8.9
280,19300324,1930,3,24,4.1,1.4,7.8
280,19300325,1930,3,25,4.3,-1.2,10
280,19300326,1930,3,26,6.2,3.9,8.5
280,19300327,1930,3,27,7.5,4.6,12
280,19300328,1930,3,28,9.1,4.3,14.7
280,19300329,1930,3,29,8.2,4.8,13.3
280,19300330,1930,3,30,7.9,2.9,13.7
280,19300331,1930,3,31,10.1,3.4,17
280,19300401,1930,4,1,10.8,3.3,15.4
280,19300402,1930,4,2,12,6.5,18.4
280,19300403,1930,4,3,5.7,1.4,10.1
280,19300404,1930,4,4,2.3,0.5,4
280,19300405,1930,4,5,5.3,4,7.1
280,19300406,1930,4,6,5.5,4.9,6.2
280,19300407,1930,4,7,7.4,5.3,9.7
280,19300408,1930,4,8,7.7,3.5,11
280,19300409,1930,4,9,9.5,6.8,12.5
280,19300410,1930,4,10,8.9,6.4,13.3
280,19300411,1930,4,11,9.2,6.4,13.2
280,19300412,1930,4,12,9.3,5,14.4
280,19300413,1930,4,13,6.9,2.9,11.7
280,19300414,1930,4,14,6.2,2.7,10.6
280,19300415,1930,4,15,6.1,4.5,7.8
280,19300416,1930,4,16,6.4,5.7,6.9
280,19300417,1930,4,17,6,5.5,6.6
280,19300418,1930,4,18,5.2,1.3,7.5
280,19300419,1930,4,19,4.9,-0.5,9.4
280,19300420,1930,4,20,4.4,3.2,6.2
280,19300421,1930,4,21,4.9,2.8,8.1
280,19300422,1930,4,22,6.1,1.3,10.4
280,19300423,1930,4,23,12.2,3,20.5
280,19300424,1930,4,24,14.2,8.9,20.5
280,19300425,1930,4,25,14.3,11.5,19
280,19300426,1930,4,26,13.8,9.6,19
280,19300427,1930,4,27,12.1,9.6,16.1
280,19300428,1930,4,28,13.4,8,19.2
280,19300429,1930,4,29,12,7.2,17.7
280,19300430,1930,4,30,8.3,4,12.1
280,19300501,1930,5,1,10.4,5.2,15.6
280,19300502,1930,5,2,12.7,5.8,20.6
280,19300503,1930,5,3,9.8,5.5,15.9
280,19300504,1930,5,4,8.2,4.9,13.6
280,19300505,1930,5,5,9,7.1,12.1
280,19300506,1930,5,6,10.6,6.2,14.2
280,19300507,1930,5,7,8.6,5.9,12.4
280,19300508,1930,5,8,6.9,3.9,11.3
280,19300509,1930,5,9,7.3,1.4,11.8
280,19300510,1930,5,10,7.5,5.1,11.5
280,19300511,1930,5,11,8.5,4.4,11
280,19300512,1930,5,12,8.8,6.2,10.1
280,19300513,1930,5,13,10,4,14.6
280,19300514,1930,5,14,11.2,8.1,15.5
280,19300515,1930,5,15,11.4,8.1,16.4
280,19300516,1930,5,16,12,8.5,15.9
280,19300517,1930,5,17,14,8.5,19.4
280,19300518,1930,5,18,11.5,6.2,15.8
280,19300519,1930,5,19,9.7,6.6,12.9
280,19300520,1930,5,20,10.9,6.6,15.1
280,19300521,1930,5,21,9.8,7.3,12.3
280,19300522,1930,5,22,11.8,6.2,18.7
280,19300523,1930,5,23,14.2,9.1,19
280,19300524,1930,5,24,15,11.5,18.7
280,19300525,1930,5,25,13.9,11.9,17.4
280,19300526,1930,5,26,13,11.7,16.1
280,19300527,1930,5,27,11.9,10.2,14.5
280,19300528,1930,5,28,14.7,7.8,20.9
280,19300529,1930,5,29,14.3,9.9,18.8
280,19300530,1930,5,30,12.7,8.8,17.8
280,19300531,1930,5,31,15.2,9.1,20.6
280,19300601,1930,6,1,15.8,13.1,21
280,19300602,1930,6,2,14.7,12.7,18.8
280,19300603,1930,6,3,15.3,12,20.7
280,19300604,1930,6,4,15,10.6,20.8
280,19300605,1930,6,5,16.5,7.8,23.7
280,19300606,1930,6,6,18.6,10,26.2
280,19300607,1930,6,7,15.6,9.7,24.7
280,19300608,1930,6,8,12.2,9.7,14.9
280,19300609,1930,6,9,14,7.9,20.4
280,19300610,1930,6,10,15.7,9.3,21.1
280,19300611,1930,6,11,16,14,19.2
280,19300612,1930,6,12,18.5,13.5,25.6
280,19300613,1930,6,13,17.1,13.4,21.6
280,19300614,1930,6,14,15.2,12.9,18.5
280,19300615,1930,6,15,17.2,12.6,20.7
280,19300616,1930,6,16,19,12.8,25.7
280,19300617,1930,6,17,19.3,10.5,26.1
280,19300618,1930,6,18,21.5,12.8,28.9
280,19300619,1930,6,19,22.1,13.8,30.7
280,19300620,1930,6,20,17.9,16,20.9
280,19300621,1930,6,21,18.7,15.7,21.8
280,19300622,1930,6,22,21.8,14.8,29.7
280,19300623,1930,6,23,18.5,15,22.2
280,19300624,1930,6,24,16.8,12.5,24.2
280,19300625,1930,6,25,14.6,10.3,18.8
280,19300626,1930,6,26,16.1,10.6,21.1
280,19300627,1930,6,27,16.9,14.1,21.1
280,19300628,1930,6,28,16,11.3,20.4
280,19300629,1930,6,29,16.4,10.7,21.3
280,19300630,1930,6,30,19.7,12.2,27.1
280,19300701,1930,7,1,22.2,14.7,29.6
280,19300702,1930,7,2,22.8,16.2,30.6
280,19300703,1930,7,3,20.7,16.8,25.7
280,19300704,1930,7,4,20.4,14.2,24.8
280,19300705,1930,7,5,17.6,13.9,21.6
280,19300706,1930,7,6,18.9,11.4,25.4
280,19300707,1930,7,7,16.5,11.5,19
280,19300708,1930,7,8,15,11.1,19.6
280,19300709,1930,7,9,16.6,10.7,21
280,19300710,1930,7,10,14.4,10.7,17.8
280,19300711,1930,7,11,12.6,9.3,17.4
280,19300712,1930,7,12,11.3,9.7,14.4
280,19300713,1930,7,13,16,11.1,20.2
280,19300714,1930,7,14,15.4,11,18.4
280,19300715,1930,7,15,15.1,11.6,19
280,19300716,1930,7,16,14.9,10.8,19.7
280,19300717,1930,7,17,15.8,13.5,19.5
280,19300718,1930,7,18,15.6,11.9,18.7
280,19300719,1930,7,19,14.9,10.1,18.7
280,19300720,1930,7,20,15.8,13,19.3
280,19300721,1930,7,21,17,12.8,23.4
280,19300722,1930,7,22,12.7,11.3,15.6
280,19300723,1930,7,23,12.7,11.3,14.2
280,19300724,1930,7,24,14.9,11.5,18.8
280,19300725,1930,7,25,15.2,13.7,17.7
280,19300726,1930,7,26,17.1,12.6,21.1
280,19300727,1930,7,27,17.4,13.8,21
280,19300728,1930,7,28,16.8,14,20.7
280,19300729,1930,7,29,15.5,13.7,18.6
280,19300730,1930,7,30,14.7,11.7,17.8
280,19300731,1930,7,31,14.7,10.9,18.1
280,19300801,1930,8,1,15.6,9.6,20.8
280,19300802,1930,8,2,18.6,11.6,25
280,19300803,1930,8,3,16.8,12.8,20.8
280,19300804,1930,8,4,14.6,12.4,18.8
280,19300805,1930,8,5,14.5,11.6,19
280,19300806,1930,8,6,14.4,10.4,19
280,19300807,1930,8,7,14,10.8,18
280,19300808,1930,8,8,14.5,10.5,19.5
280,19300809,1930,8,9,15.3,10.7,19.6
280,19300810,1930,8,10,17.3,14,21
280,19300811,1930,8,11,16.8,13.3,19.1
280,19300812,1930,8,12,14.9,12.2,18.5
280,19300813,1930,8,13,14,11.6,18
280,19300814,1930,8,14,12.9,11.1,14.7
280,19300815,1930,8,15,13.1,10.8,15.6
280,19300816,1930,8,16,14.6,12.9,17
280,19300817,1930,8,17,15.2,11.2,19.1
280,19300818,1930,8,18,17.3,10,24.2
280,19300819,1930,8,19,16.1,10.9,18.9
280,19300820,1930,8,20,15.5,9,21
280,19300821,1930,8,21,17.7,12.6,23.4
280,19300822,1930,8,22,15.2,11,18.9
280,19300823,1930,8,23,14.4,9.6,19
280,19300824,1930,8,24,15.2,11.8,18.3
280,19300825,1930,8,25,15.8,10.7,21.8
280,19300826,1930,8,26,19.4,11.6,27.4
280,19300827,1930,8,27,23.4,16.4,32.2
280,19300828,1930,8,28,24.3,18.5,32.4
280,19300829,1930,8,29,21.6,16.2,28.9
280,19300830,1930,8,30,22,14.8,30.2
280,19300831,1930,8,31,16.6,13.9,19.4
280,19300901,1930,9,1,13.6,9.3,17.2
280,19300902,1930,9,2,13.6,8.7,17.9
280,19300903,1930,9,3,13.1,9.1,17.5
280,19300904,1930,9,4,12.8,8.2,17.4
280,19300905,1930,9,5,14.9,9.9,20.9
280,19300906,1930,9,6,15.6,11.5,22.6
280,19300907,1930,9,7,14.4,12.6,17.7
280,19300908,1930,9,8,15.2,12.9,18.2
280,19300909,1930,9,9,15,10.2,18.8
280,19300910,1930,9,10,14.7,12,18.8
280,19300911,1930,9,11,14.6,11.1,18.5
280,19300912,1930,9,12,13.2,11.7,15.9
280,19300913,1930,9,13,13.8,12.2,16.4
280,19300914,1930,9,14,15,13.2,17.9
280,19300915,1930,9,15,13.1,11.4,15.4
280,19300916,1930,9,16,12.4,9.6,14
280,19300917,1930,9,17,12.7,7.5,17.8
280,19300918,1930,9,18,14.3,11.9,17.4
280,19300919,1930,9,19,14.2,9.8,18.7
280,19300920,1930,9,20,14.8,13,17.9
280,19300921,1930,9,21,13.4,11.5,16.4
280,19300922,1930,9,22,13.9,12.1,16.5
280,19300923,1930,9,23,14.4,10.5,16.6
280,19300924,1930,9,24,16.6,13.7,18.8
280,19300925,1930,9,25,13.3,10.2,16.7
280,19300926,1930,9,26,11.3,8.3,14.7
280,19300927,1930,9,27,12.1,7.3,16.8
280,19300928,1930,9,28,11.7,10.9,12.3
280,19300929,1930,9,29,12.3,10.4,13.9
280,19300930,1930,9,30,13.1,10.4,15.9
280,19301001,1930,10,1,12.8,8.5,16.6
280,19301002,1930,10,2,9.9,6.3,16.3
280,19301003,1930,10,3,9.5,4.1,17.5
280,19301004,1930,10,4,10,6.9,13.9
280,19301005,1930,10,5,12.5,9.8,15
280,19301006,1930,10,6,9.2,7.9,13.1
280,19301007,1930,10,7,9.5,6.3,13
280,19301008,1930,10,8,11.6,8.2,15
280,19301009,1930,10,9,9.5,5.9,12.4
280,19301010,1930,10,10,8.6,5.3,13.5
280,19301011,1930,10,11,7.8,5.8,9.3
280,19301012,1930,10,12,9,6.2,13.3
280,19301013,1930,10,13,8.9,5.4,14.1
280,19301014,1930,10,14,10.7,7,16.8
280,19301015,1930,10,15,11.7,6.6,17.9
280,19301016,1930,10,16,14.6,10.7,19.7
280,19301017,1930,10,17,15.9,11.6,21.5
280,19301018,1930,10,18,13.1,10.1,16.8
280,19301019,1930,10,19,12.2,9.6,14.6
280,19301020,1930,10,20,12.2,9.1,16.6
280,19301021,1930,10,21,8.8,6.1,12.9
280,19301022,1930,10,22,7.5,5.2,11.5
280,19301023,1930,10,23,8.6,5.6,10.8
280,19301024,1930,10,24,7,3.6,9.1
280,19301025,1930,10,25,5.5,2.3,10.3
280,19301026,1930,10,26,5.5,1.4,10.6
280,19301027,1930,10,27,7,4,10.9
280,19301028,1930,10,28,7.1,2,11
280,19301029,1930,10,29,11.3,10,12.5
280,19301030,1930,10,30,13.5,11.5,15.3
280,19301031,1930,10,31,8.9,4.4,12.1
280,19301101,1930,11,1,6.7,4.1,9.2
280,19301102,1930,11,2,9.3,7.5,10.3
280,19301103,1930,11,3,8,7.3,9.5
280,19301104,1930,11,4,6.6,3,9.5
280,19301105,1930,11,5,3.9,0.7,8.5
280,19301106,1930,11,6,3.3,-1.5,9.3
280,19301107,1930,11,7,4.1,1,7.6
280,19301108,1930,11,8,7.3,3.9,10.4
280,19301109,1930,11,9,10.3,3.9,12.3
280,19301110,1930,11,10,9.3,6.7,11.7
280,19301111,1930,11,11,6.4,4.9,8.1
280,19301112,1930,11,12,7,4.8,9
280,19301113,1930,11,13,8.7,8,9.5
280,19301114,1930,11,14,8.6,6.8,10.4
280,19301115,1930,11,15,8.4,5.3,11.1
280,19301116,1930,11,16,3.3,1.3,6.2
280,19301117,1930,11,17,2.3,0.9,3.9
280,19301118,1930,11,18,1.9,-0.3,4.8
280,19301119,1930,11,19,1.4,0.1,3.2
280,19301120,1930,11,20,3.3,1.1,10.3
280,19301121,1930,11,21,10.4,9.4,12
280,19301122,1930,11,22,10.8,9.1,12
280,19301123,1930,11,23,6.8,5.6,9.1
280,19301124,1930,11,24,5.4,4.5,6.5
280,19301125,1930,11,25,8.6,6.4,10.4
280,19301126,1930,11,26,9.4,8.1,11.1
280,19301127,1930,11,27,7.7,6.9,9
280,19301128,1930,11,28,7.1,6.4,7.8
280,19301129,1930,11,29,8.6,6.3,10.6
280,19301130,1930,11,30,8.8,7.9,11.2
280,19301201,1930,12,1,7.4,5.4,8
280,19301202,1930,12,2,4.9,2.2,6
280,19301203,1930,12,3,0.9,-0.9,3.4
280,19301204,1930,12,4,-1.9,-5,1.3
280,19301205,1930,12,5,-1.1,-5,2.5
280,19301206,1930,12,6,-0.4,-2.6,1.9
280,19301207,1930,12,7,-0.1,-0.4,0.5
280,19301208,1930,12,8,1.9,-0.2,4.2
280,19301209,1930,12,9,2.6,1.5,3.8
280,19301210,1930,12,10,3,0.1,7.4
280,19301211,1930,12,11,-0.7,-3.4,1.8
280,19301212,1930,12,12,-0.1,-1.4,1.1
